ISO3,COUNTRY,ADM_NAME,year,month,spei_01,data_status
ETH,Ethiopia,Keffa,2021,9,1.6137390068940891,original
ETH,Ethiopia,Kelem Wellega,2021,9,1.1906227518618109,original
ETH,Ethiopia,Mehakelegnaw,2021,9,0.2599370066666459,original
ETH,Ethiopia,Mirab Arsi,2021,9,0.9462485362678738,original
ETH,Ethiopia,Mirab Gojjam,2021,9,0.3849565487817376,original
ETH,Ethiopia,Mirab Hararghe,2021,9,-0.1300547999118765,original
ETH,Ethiopia,Mirab Shewa,2021,9,1.7296408623434083,original
ETH,Ethiopia,Mirab Welega,2021,9,1.1655350930011108,original
ETH,Ethiopia,Misraq Gojjam,2021,9,0.4028202735792314,original
ETH,Ethiopia,Misraq Harerge,2021,9,-0.0316041855593864,original
ETH,Ethiopia,Misraq Shewa,2021,9,0.9699830665371004,original
ETH,Ethiopia,Misraq Wellega,2021,9,1.5983392506484853,original
ETH,Ethiopia,Misraqawi,2021,9,-0.0466975618734818,original
ETH,Ethiopia,North Shewa,2021,9,0.3254777784333438,original
ETH,Ethiopia,Semen Gondar,2021,9,0.9721408286922426,original
ETH,Ethiopia,Semen Wello,2021,9,-0.2824729301553584,original
ETH,Ethiopia,Sidama,2021,9,0.5229987238270153,original
ETH,Ethiopia,Silti,2021,9,1.7955888714725614,original
ETH,Ethiopia,Wag Himra,2021,9,-0.0646230929540758,original
ETH,Ethiopia,Agew Awi,2021,10,-0.0161370858453436,original
ETH,Ethiopia,Alaba,2021,10,0.3231417067246895,original
ETH,Ethiopia,Arsi,2021,10,0.3910445583641797,original
ETH,Ethiopia,Bale,2021,10,1.1621828238154466,original
ETH,Ethiopia,Bench Maji,2021,10,-0.5747028097185604,original
ETH,Ethiopia,Borena,2021,10,0.3099412552923892,original
ETH,Ethiopia,Debub Gondar,2021,10,0.3290902449096799,original
ETH,Ethiopia,Debub Mirab Shewa,2021,10,0.1445517308688421,original
ETH,Ethiopia,Debub Omo,2021,10,-0.6406876134195564,original
ETH,Ethiopia,Debub Wollo,2021,10,0.2637738648721277,original
ETH,Ethiopia,Debubawi,2021,10,-0.2859824965697446,original
ETH,Ethiopia,Fafan,2021,10,0.3321397808760318,original
ETH,Ethiopia,Gamo Gofa,2021,10,-0.0436848591955587,original
ETH,Ethiopia,Guji,2021,10,1.1289386937512629,original
ETH,Ethiopia,Gurage,2021,10,0.320632338465083,original
ETH,Ethiopia,Hadiya,2021,10,0.2804675461614833,original
ETH,Ethiopia,Horo Guduru,2021,10,0.0448300370307905,original
ETH,Ethiopia,Ilubabor,2021,10,0.0360642824953106,original
ETH,Ethiopia,Jimma,2021,10,0.2139466636710696,original
ETH,Ethiopia,Keffa,2021,10,0.0665788404651841,original
ETH,Ethiopia,Kelem Wellega,2021,10,-0.6409305527573452,original
ETH,Ethiopia,Mehakelegnaw,2021,10,-0.5210425130041072,original
ETH,Ethiopia,Mirab Arsi,2021,10,0.4028228899811402,original
ETH,Ethiopia,Mirab Gojjam,2021,10,0.1785081722944135,original
ETH,Ethiopia,Mirab Hararghe,2021,10,0.3413640320301056,original
ETH,Ethiopia,Mirab Shewa,2021,10,0.129293952088986,original
ETH,Ethiopia,Mirab Welega,2021,10,-0.9221137479689326,original
ETH,Ethiopia,Misraq Gojjam,2021,10,0.1952947179912305,original
ETH,Ethiopia,Misraq Harerge,2021,10,0.2913102058844839,original
ETH,Ethiopia,Misraq Shewa,2021,10,0.2654232257905737,original
ETH,Ethiopia,Misraq Wellega,2021,10,-0.168836542654171,original
ETH,Ethiopia,Misraqawi,2021,10,-0.3946661822292783,original
ETH,Ethiopia,North Shewa,2021,10,0.2395369317571355,original
ETH,Ethiopia,Semen Gondar,2021,10,0.0536815602175003,original
ETH,Ethiopia,Semen Wello,2021,10,0.0849538965402801,original
ETH,Ethiopia,Sidama,2021,10,0.3962572282882192,original
ETH,Ethiopia,Silti,2021,10,0.3527358751491184,original
ETH,Ethiopia,Wag Himra,2021,10,-0.0047538938509665,original
ETH,Ethiopia,Agew Awi,2021,11,-0.3428156718825523,original
ETH,Ethiopia,Alaba,2021,11,0.0951095750070598,original
ETH,Ethiopia,Arsi,2021,11,0.0466075017902114,original
ETH,Ethiopia,Bale,2021,11,0.0578235245791378,original
ETH,Ethiopia,Bench Maji,2021,11,-0.966391163819256,original
ETH,Ethiopia,Borena,2021,11,-0.5058667742348404,original
ETH,Ethiopia,Debub Gondar,2021,11,0.1737086699753146,original
ETH,Ethiopia,Debub Mirab Shewa,2021,11,-0.0660804521640856,original
ETH,Ethiopia,Debub Omo,2021,11,0.0133907285438732,original
ETH,Ethiopia,Debub Wollo,2021,11,0.3052411365971413,original
